Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,,,,,,,,
3861,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3873,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3868,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3870,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3871,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3884,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3878,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3894,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3885,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3877,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3886,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3874,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3893,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3891,Airport,,No Cars Available,42564.91,,21.00,,,,,,,,
3888,Airport,,No Cars Available,42564.92,,21.00,,,,,,,,
3876,Airport,,No Cars Available,42564.92,,21.00,,,,,,,,
3875,Airport,,No Cars Available,42564.92,,21.00,,,,,,,,
3898,Airport,,No Cars Available,42564.92,,21.00,,,,,,,,
3895,Airport,,No Cars Available,42564.92,,22.00,,,,,,,,
3900,Airport,,No Cars Available,42564.92,,22.00,,,,,,,,
3904,Airport,,No Cars Available,42564.92,,22.00,,,,,,,,
3892,Airport,,No Cars Available,42564.92,,22.00,,,,,,,,
3899,Airport,,No Cars Available,42564.92,,22.00,,,,,,,,
3910,Airport,,No Cars Available,42564.92,,22.00,,,,,,,,
3901,Airport,,No Cars Available,42564.92,,22.00,,,,,,,,
3902,Airport,,No Cars Available,42564.92,,22.00,,,,,,,,
3903,Airport,,No Cars Available,42564.92,,22.00,,,,,,,,
3906,Airport,,No Cars Available,42564.93,,22.00,,,,,,,,
3907,Airport,,No Cars Available,42564.93,,22.00,,,,,,,,
3918,City,,No Cars Available,42564.93,,22.00,,,,,,,,
3912,Airport,,No Cars Available,42564.93,,22.00,,,,,,,,
3928,City,,No Cars Available,42564.93,,22.00,,,,,,,,
3911,Airport,,No Cars Available,42564.93,,22.00,,,,,,,,
3923,City,,No Cars Available,42564.93,,22.00,,,,,,,,
3922,City,,No Cars Available,42564.93,,22.00,,,,,,,,
3931,Airport,,No Cars Available,42564.93,,22.00,,,,,,,,
3930,City,,No Cars Available,42564.93,,22.00,,,,,,,,
3921,City,,No Cars Available,42564.93,,22.00,,,,,,,,
3926,Airport,,No Cars Available,42564.93,,22.00,,,,,,,,
3919,Airport,,No Cars Available,42564.93,,22.00,,,,,,,,
3933,Airport,,No Cars Available,42564.94,,22.00,,,,,,,,
3937,City,,No Cars Available,42564.94,,22.00,,,,,,,,
3929,Airport,,No Cars Available,42564.94,,22.00,,,,,,,,
3941,City,,No Cars Available,42564.94,,22.00,,,,,,,,
3936,City,,No Cars Available,42564.94,,22.00,,,,,,,,
3946,Airport,,No Cars Available,42564.94,,22.00,,,,,,,,
3938,City,,No Cars Available,42564.94,,22.00,,,,,,,,
3949,City,,No Cars Available,42564.94,,22.00,,,,,,,,
3958,Airport,,No Cars Available,42564.95,,22.00,,,,,,,,
3951,Airport,,No Cars Available,42564.95,,22.00,,,,,,,,
3962,City,,No Cars Available,42564.95,,22.00,,,,,,,,
3961,City,,No Cars Available,42564.95,,22.00,,,,,,,,
3963,Airport,,No Cars Available,42564.96,,22.00,,,,,,,,
3967,City,,No Cars Available,42564.96,,22.00,,,,,,,,
3968,Airport,,No Cars Available,42564.96,,22.00,,,,,,,,
3971,City,,No Cars Available,42564.96,,22.00,,,,,,,,
3972,City,,No Cars Available,42564.96,,23.00,,,,,,,,
3975,City,,No Cars Available,42564.96,,23.00,,,,,,,,
3976,City,,No Cars Available,42564.96,,23.00,,,,,,,,
3980,City,,No Cars Available,42564.97,,23.00,,,,,,,,
3984,Airport,,No Cars Available,42564.97,,23.00,,,,,,,,
3986,Airport,,No Cars Available,42564.97,,23.00,,,,,,,,
3988,City,,No Cars Available,42564.97,,23.00,,,,,,,,
3995,City,,No Cars Available,42564.98,,23.00,,,,,,,,
3998,Airport,,No Cars Available,42564.99,,23.00,,,,,,,,
4001,City,,No Cars Available,42564.99,,23.00,,,,,,,,
4006,City,,No Cars Available,42564.99,,23.00,,,,,,,,
4000,City,,No Cars Available,42564.99,,23.00,,,,,,,,
4017,City,,No Cars Available,42564.99,,23.00,,,,,,,,
4010,Airport,,No Cars Available,42564.99,,23.00,,,,,,,,
4015,City,,No Cars Available,42564.99,,23.00,,,,,,,,
4013,City,,No Cars Available,42565.00,,23.00,,,,,,,,
4014,City,,No Cars Available,42565.00,,23.00,,,,,,,,
4016,City,,No Cars Available,42565.00,,23.00,,,,,,,,
4028,City,,No Cars Available,42565.01,,0.00,,,,,,,,
4029,City,,No Cars Available,42565.01,,0.00,,,,,,,,
4032,City,,No Cars Available,42565.01,,0.00,,,,,,,,
4033,Airport,,No Cars Available,42565.02,,0.00,,,,,,,,
4034,City,,No Cars Available,42565.02,,0.00,,,,,,,,
4035,Airport,,No Cars Available,42565.02,,0.00,,,,,,,,
4036,Airport,,No Cars Available,42565.02,,0.00,,,,,,,,
4038,Airport,,No Cars Available,42565.02,,0.00,,,,,,,,
4042,Airport,,No Cars Available,42565.03,,0.00,,,,,,,,
4044,Airport,,No Cars Available,42565.04,,0.00,,,,,,,,
4046,City,,No Cars Available,42565.04,,0.00,,,,,,,,
4047,City,,No Cars Available,42565.04,,1.00,,,,,,,,
4048,Airport,,No Cars Available,42565.04,,1.00,,,,,,,,
4050,City,,No Cars Available,42565.05,,1.00,,,,,,,,
4053,Airport,,No Cars Available,42565.05,,1.00,,,,,,,,
4052,City,,No Cars Available,42565.05,,1.00,,,,,,,,
4055,City,,No Cars Available,42565.06,,1.00,,,,,,,,
4054,City,,No Cars Available,42565.06,,1.00,,,,,,,,
4056,City,,No Cars Available,42565.06,,1.00,,,,,,,,
4058,Airport,,No Cars Available,42565.06,,1.00,,,,,,,,
4057,City,,No Cars Available,42565.06,,1.00,,,,,,,,
4061,City,,No Cars Available,42565.07,,1.00,,,,,,,,
4059,City,,No Cars Available,42565.07,,1.00,,,,,,,,
4063,City,,No Cars Available,42565.07,,1.00,,,,,,,,
4062,Airport,,No Cars Available,42565.07,,1.00,,,,,,,,
4064,City,,No Cars Available,42565.08,,1.00,,,,,,,,
4068,Airport,,No Cars Available,42565.08,,1.00,,,,,,,,
4067,City,,No Cars Available,42565.08,,2.00,,,,,,,,
4069,City,,No Cars Available,42565.09,,2.00,,,,,,,,
4071,City,,No Cars Available,42565.09,,2.00,,,,,,,,
4070,City,,No Cars Available,42565.09,,2.00,,,,,,,,
4072,City,,No Cars Available,42565.09,,2.00,,,,,,,,
4076,Airport,,No Cars Available,42565.09,,2.00,,,,,,,,
4074,City,,No Cars Available,42565.10,,2.00,,,,,,,,
4080,Airport,,No Cars Available,42565.10,,2.00,,,,,,,,
4083,City,,No Cars Available,42565.11,,2.00,,,,,,,,
4086,City,,No Cars Available,42565.12,,2.00,,,,,,,,
4089,City,,No Cars Available,42565.12,,2.00,,,,,,,,
4088,City,,No Cars Available,42565.12,,2.00,,,,,,,,
4090,Airport,,No Cars Available,42565.12,,2.00,,,,,,,,
4095,Airport,,No Cars Available,42565.13,,3.00,,,,,,,,
4096,City,,No Cars Available,42565.13,,3.00,,,,,,,,
4099,City,,No Cars Available,42565.14,,3.00,,,,,,,,
4100,Airport,,No Cars Available,42565.15,,3.00,,,,,,,,
4101,City,,No Cars Available,42565.15,,3.00,,,,,,,,
4104,Airport,,No Cars Available,42565.15,,3.00,,,,,,,,
4102,Airport,,No Cars Available,42565.15,,3.00,,,,,,,,
4103,Airport,,No Cars Available,42565.15,,3.00,,,,,,,,
4106,City,,No Cars Available,42565.16,,3.00,,,,,,,,
4107,City,,No Cars Available,42565.16,,3.00,,,,,,,,
4110,Airport,,No Cars Available,42565.17,,3.00,,,,,,,,
4113,City,,No Cars Available,42565.17,,4.00,,,,,,,,
4109,City,,No Cars Available,42565.17,,4.00,,,,,,,,
4112,Airport,,No Cars Available,42565.17,,4.00,,,,,,,,
4111,City,,No Cars Available,42565.17,,4.00,,,,,,,,
4115,City,,No Cars Available,42565.17,,4.00,,,,,,,,
4116,Airport,,No Cars Available,42565.18,,4.00,,,,,,,,
4120,City,,No Cars Available,42565.19,,4.00,,,,,,,,
4123,City,,No Cars Available,42565.19,,4.00,,,,,,,,
4131,City,,No Cars Available,42565.20,,4.00,,,,,,,,
4124,City,,No Cars Available,42565.20,,4.00,,,,,,,,
4127,City,,No Cars Available,42565.20,,4.00,,,,,,,,
4132,City,,No Cars Available,42565.20,,4.00,,,,,,,,
4139,City,,No Cars Available,42565.20,,4.00,,,,,,,,
4135,Airport,,No Cars Available,42565.20,,4.00,,,,,,,,
4138,City,,No Cars Available,42565.20,,4.00,,,,,,,,
4142,City,,No Cars Available,42565.20,,4.00,,,,,,,,
4152,City,,No Cars Available,42565.21,,4.00,,,,,,,,
4149,City,,No Cars Available,42565.21,,4.00,,,,,,,,
4159,Airport,,No Cars Available,42565.21,,5.00,,,,,,,,
4172,City,,No Cars Available,42565.22,,5.00,,,,,,,,
4190,City,,No Cars Available,42565.22,,5.00,,,,,,,,
4193,City,,No Cars Available,42565.23,,5.00,,,,,,,,
4181,City,,No Cars Available,42565.23,,5.00,,,,,,,,
4191,City,,No Cars Available,42565.23,,5.00,,,,,,,,
4200,City,,No Cars Available,42565.23,,5.00,,,,,,,,
4208,City,,No Cars Available,42565.24,,5.00,,,,,,,,
4219,City,,No Cars Available,42565.24,,5.00,,,,,,,,
4220,City,,No Cars Available,42565.24,,5.00,,,,,,,,
4217,City,,No Cars Available,42565.24,,5.00,,,,,,,,
4237,City,,No Cars Available,42565.25,,5.00,,,,,,,,
4228,City,,No Cars Available,42565.25,,5.00,,,,,,,,
4240,City,,No Cars Available,42565.25,,5.00,,,,,,,,
4229,City,,No Cars Available,42565.25,,5.00,,,,,,,,
4246,City,,No Cars Available,42565.25,,5.00,,,,,,,,
4244,City,,No Cars Available,42565.25,,6.00,,,,,,,,
4241,City,,No Cars Available,42565.25,,6.00,,,,,,,,
4247,City,,No Cars Available,42565.25,,6.00,,,,,,,,
4256,City,,No Cars Available,42565.25,,6.00,,,,,,,,
4259,City,,No Cars Available,42565.26,,6.00,,,,,,,,
4265,City,,No Cars Available,42565.26,,6.00,,,,,,,,
4261,City,,No Cars Available,42565.26,,6.00,,,,,,,,
4262,City,,No Cars Available,42565.26,,6.00,,,,,,,,
4267,City,,No Cars Available,42565.26,,6.00,,,,,,,,
4269,City,,No Cars Available,42565.26,,6.00,,,,,,,,
4275,City,,No Cars Available,42565.27,,6.00,,,,,,,,
4279,City,,No Cars Available,42565.27,,6.00,,,,,,,,
4282,City,,No Cars Available,42565.27,,6.00,,,,,,,,
4283,City,,No Cars Available,42565.27,,6.00,,,,,,,,
4289,City,,No Cars Available,42565.27,,6.00,,,,,,,,
4291,City,,No Cars Available,42565.28,,6.00,,,,,,,,
4292,City,,No Cars Available,42565.28,,6.00,,,,,,,,
4295,City,,No Cars Available,42565.28,,6.00,,,,,,,,
4306,City,,No Cars Available,42565.28,,6.00,,,,,,,,
4309,Airport,,No Cars Available,42565.28,,6.00,,,,,,,,
4317,City,,No Cars Available,42565.29,,6.00,,,,,,,,
4318,City,,No Cars Available,42565.29,,6.00,,,,,,,,
4307,City,,No Cars Available,42565.29,,6.00,,,,,,,,
4320,City,,No Cars Available,42565.29,,7.00,,,,,,,,
4324,City,,No Cars Available,42565.29,,7.00,,,,,,,,
4333,City,,No Cars Available,42565.30,,7.00,,,,,,,,
4344,City,,No Cars Available,42565.30,,7.00,,,,,,,,
4334,City,,No Cars Available,42565.30,,7.00,,,,,,,,
4347,City,,No Cars Available,42565.30,,7.00,,,,,,,,
4352,City,,No Cars Available,42565.31,,7.00,,,,,,,,
4348,City,,No Cars Available,42565.31,,7.00,,,,,,,,
4353,City,,No Cars Available,42565.31,,7.00,,,,,,,,
4362,City,,No Cars Available,42565.31,,7.00,,,,,,,,
4367,City,,No Cars Available,42565.32,,7.00,,,,,,,,
4373,City,,No Cars Available,42565.32,,7.00,,,,,,,,
4382,City,,No Cars Available,42565.33,,7.00,,,,,,,,
4393,City,,No Cars Available,42565.33,,7.00,,,,,,,,
4394,City,,No Cars Available,42565.33,,8.00,,,,,,,,
4405,City,,No Cars Available,42565.33,,8.00,,,,,,,,
4407,City,,No Cars Available,42565.34,,8.00,,,,,,,,
4412,City,,No Cars Available,42565.34,,8.00,,,,,,,,
4424,City,,No Cars Available,42565.35,,8.00,,,,,,,,
4437,City,,No Cars Available,42565.35,,8.00,,,,,,,,
4436,City,,No Cars Available,42565.35,,8.00,,,,,,,,
4432,City,,No Cars Available,42565.35,,8.00,,,,,,,,
4429,City,,No Cars Available,42565.35,,8.00,,,,,,,,
4449,City,,No Cars Available,42565.35,,8.00,,,,,,,,
4453,City,,No Cars Available,42565.36,,8.00,,,,,,,,
4460,City,,No Cars Available,42565.36,,8.00,,,,,,,,
4474,City,,No Cars Available,42565.36,,8.00,,,,,,,,
4466,City,,No Cars Available,42565.37,,8.00,,,,,,,,
4473,City,,No Cars Available,42565.37,,8.00,,,,,,,,
4477,City,,No Cars Available,42565.37,,8.00,,,,,,,,
4493,City,,No Cars Available,42565.37,,8.00,,,,,,,,
4494,City,,No Cars Available,42565.37,,8.00,,,,,,,,
4490,City,,No Cars Available,42565.38,,9.00,,,,,,,,
4508,City,,No Cars Available,42565.38,,9.00,,,,,,,,
4495,City,,No Cars Available,42565.38,,9.00,,,,,,,,
4513,City,,No Cars Available,42565.38,,9.00,,,,,,,,
4502,City,,No Cars Available,42565.38,,9.00,,,,,,,,
4528,City,,No Cars Available,42565.39,,9.00,,,,,,,,
4526,City,,No Cars Available,42565.40,,9.00,,,,,,,,
4522,Airport,,No Cars Available,42565.40,,9.00,,,,,,,,
4537,City,,No Cars Available,42565.40,,9.00,,,,,,,,
4541,City,,No Cars Available,42565.40,,9.00,,,,,,,,
4550,City,,No Cars Available,42565.40,,9.00,,,,,,,,
4554,City,,No Cars Available,42565.40,,9.00,,,,,,,,
4551,City,,No Cars Available,42565.40,,9.00,,,,,,,,
4553,Airport,,No Cars Available,42565.41,,9.00,,,,,,,,
4565,City,,No Cars Available,42565.41,,9.00,,,,,,,,
4549,Airport,,No Cars Available,42565.41,,9.00,,,,,,,,
4548,City,,No Cars Available,42565.41,,9.00,,,,,,,,
4555,City,,No Cars Available,42565.41,,9.00,,,,,,,,
4559,City,,No Cars Available,42565.41,,9.00,,,,,,,,
4564,City,,No Cars Available,42565.41,,9.00,,,,,,,,
4587,City,,No Cars Available,42565.42,,9.00,,,,,,,,
4584,City,,No Cars Available,42565.42,,10.00,,,,,,,,
4585,City,,No Cars Available,42565.42,,10.00,,,,,,,,
4583,City,,No Cars Available,42565.42,,10.00,,,,,,,,
4582,City,,No Cars Available,42565.42,,10.00,,,,,,,,
4589,City,,No Cars Available,42565.42,,10.00,,,,,,,,
4596,City,,No Cars Available,42565.42,,10.00,,,,,,,,
4595,City,,No Cars Available,42565.42,,10.00,,,,,,,,
4591,City,,No Cars Available,42565.42,,10.00,,,,,,,,
4597,City,,No Cars Available,42565.42,,10.00,,,,,,,,
4598,City,,No Cars Available,42565.43,,10.00,,,,,,,,
4590,City,,No Cars Available,42565.43,,10.00,,,,,,,,
4606,Airport,,No Cars Available,42565.43,,10.00,,,,,,,,
4608,Airport,,No Cars Available,42565.43,,10.00,,,,,,,,
4604,City,,No Cars Available,42565.43,,10.00,,,,,,,,
4613,City,,No Cars Available,42565.45,,10.00,,,,,,,,
4616,City,,No Cars Available,42565.46,,10.00,,,,,,,,
4622,Airport,,No Cars Available,42565.46,,11.00,,,,,,,,
4617,City,,No Cars Available,42565.46,,11.00,,,,,,,,
4619,Airport,,No Cars Available,42565.46,,11.00,,,,,,,,
4629,City,,No Cars Available,42565.47,,11.00,,,,,,,,
4633,City,,No Cars Available,42565.47,,11.00,,,,,,,,
4634,City,,No Cars Available,42565.48,,11.00,,,,,,,,
4636,City,,No Cars Available,42565.48,,11.00,,,,,,,,
4640,Airport,,No Cars Available,42565.49,,11.00,,,,,,,,
4647,City,,No Cars Available,42565.49,,11.00,,,,,,,,
4650,Airport,,No Cars Available,42565.50,,11.00,,,,,,,,
4662,Airport,,No Cars Available,42565.51,,12.00,,,,,,,,
4660,City,,No Cars Available,42565.51,,12.00,,,,,,,,
4666,Airport,,No Cars Available,42565.52,,12.00,,,,,,,,
4670,Airport,,No Cars Available,42565.53,,12.00,,,,,,,,
4675,City,,No Cars Available,42565.53,,12.00,,,,,,,,
4676,Airport,,No Cars Available,42565.53,,12.00,,,,,,,,
4682,Airport,,No Cars Available,42565.53,,12.00,,,,,,,,
4678,City,,No Cars Available,42565.53,,12.00,,,,,,,,
4688,Airport,,No Cars Available,42565.54,,13.00,,,,,,,,
4692,City,,No Cars Available,42565.55,,13.00,,,,,,,,
4689,City,,No Cars Available,42565.55,,13.00,,,,,,,,
4697,City,,No Cars Available,42565.55,,13.00,,,,,,,,
4705,Airport,,No Cars Available,42565.55,,13.00,,,,,,,,
4707,City,,No Cars Available,42565.55,,13.00,,,,,,,,
4704,City,,No Cars Available,42565.55,,13.00,,,,,,,,
4708,City,,No Cars Available,42565.55,,13.00,,,,,,,,
4703,Airport,,No Cars Available,42565.55,,13.00,,,,,,,,
4725,Airport,,No Cars Available,42565.58,,13.00,,,,,,,,
4734,Airport,,No Cars Available,42565.61,,14.00,,,,,,,,
4742,Airport,,No Cars Available,42565.63,,15.00,,,,,,,,
4744,Airport,,No Cars Available,42565.63,,15.00,,,,,,,,
4746,City,,No Cars Available,42565.63,,15.00,,,,,,,,
4749,Airport,,No Cars Available,42565.63,,15.00,,,,,,,,
4764,City,,No Cars Available,42565.65,,15.00,,,,,,,,
4763,City,,No Cars Available,42565.65,,15.00,,,,,,,,
4772,City,,No Cars Available,42565.66,,15.00,,,,,,,,
4778,City,,No Cars Available,42565.68,,16.00,,,,,,,,
4781,Airport,,No Cars Available,42565.69,,16.00,,,,,,,,
4782,Airport,,No Cars Available,42565.69,,16.00,,,,,,,,
4785,City,,No Cars Available,42565.70,,16.00,,,,,,,,
4789,City,,No Cars Available,42565.70,,16.00,,,,,,,,
4793,City,,No Cars Available,42565.70,,16.00,,,,,,,,
4794,City,,No Cars Available,42565.70,,16.00,,,,,,,,
4804,City,,No Cars Available,42565.71,,17.00,,,,,,,,
4806,City,,No Cars Available,42565.71,,17.00,,,,,,,,
4808,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4809,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4816,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4807,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4817,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4819,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4811,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4818,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4836,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4821,Airport,,No Cars Available,42565.72,,17.00,,,,,,,,
4826,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4824,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4820,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4827,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4832,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4838,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4840,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4835,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4841,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4843,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4839,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4844,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4833,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4837,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4853,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4852,City,,No Cars Available,42565.73,,17.00,,,,,,,,
4856,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4855,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4861,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4846,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4864,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4842,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4851,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4845,Airport,,No Cars Available,42565.73,,17.00,,,,,,,,
4860,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4871,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4870,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4873,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4868,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4874,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4867,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4878,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4872,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4877,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4888,Airport,,No Cars Available,42565.74,,17.00,,,,,,,,
4882,Airport,,No Cars Available,42565.75,,17.00,,,,,,,,
4891,Airport,,No Cars Available,42565.75,,17.00,,,,,,,,
4881,Airport,,No Cars Available,42565.75,,17.00,,,,,,,,
4883,Airport,,No Cars Available,42565.75,,17.00,,,,,,,,
4887,Airport,,No Cars Available,42565.75,,17.00,,,,,,,,
4896,Airport,,No Cars Available,42565.75,,17.00,,,,,,,,
4893,Airport,,No Cars Available,42565.75,,18.00,,,,,,,,
4897,Airport,,No Cars Available,42565.75,,18.00,,,,,,,,
4910,Airport,,No Cars Available,42565.75,,18.00,,,,,,,,
4900,Airport,,No Cars Available,42565.75,,18.00,,,,,,,,
4894,Airport,,No Cars Available,42565.75,,18.00,,,,,,,,
4895,Airport,,No Cars Available,42565.75,,18.00,,,,,,,,
4914,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4907,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4903,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4913,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4912,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4917,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4918,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4923,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4916,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4924,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4920,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4922,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4927,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4925,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4934,Airport,,No Cars Available,42565.76,,18.00,,,,,,,,
4930,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4935,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4946,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4942,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4939,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4945,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4952,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4956,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4947,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4955,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4959,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4962,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4961,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
4957,Airport,,No Cars Available,42565.77,,18.00,,,,,,,,
